ID_Personne,Nom,Prenom,Adresse,CSP
16162,Bertrand,Valerie,142 Boulevard Saint-Germain,2
16163,Francois,Daniel,164 Rue Amelot,7
16164,Sanchez,Frederic,38 Rue de la Roquette,8
16165,Moreau,Sebastien,112 Avenue Victor Hugo,7
16166,Duval,Valerie,2 Rue Saint-Antoine,8
16167,Lemaire,Christine,59 Avenue Parmentier,7
16168,Morel,Laurent,143 Rue de Belleville,
16169,Nguyen,Julie,14 Rue Blanche,4
16170,Henry,Valerie,107 Avenue des Champs-Elysées,1
16171,Francois,Fabrice,142 Avenue Victor Hugo,3
16172,Francois,Fabrice,37 Avenue de Clichy,
16173,Nicolas,Pascal,21 Avenue Hoche,2
16174,Mathieu,Brigitte,130 Rue Popincourt,6
16175,David,Vincent,133 Rue Amelot,8
16176,Lopez,Stephanie,182 Rue Cardinet,7
16177,Henry,Laurent,,7
16178,Robert,Chantal,92 Rue de Courcelles,2
16179,Faure,Nicolas,200 Avenue de la République,artisan
16180,Lefevre,Julie,154 Avenue Trudaine,7
16181,Moreau,Manon,78 Rue de Courcelles,3
16182,Martinez,Eric,173 Rue de la Roquette,1
16183,Nicolas,Michel,69 Rue des Martyrs,3
16184,Lefevre,Pascal,49 Rue de Rivoli,retraité
16185,,Pascale,50 Avenue Parmentier,5
16186,Vincent,Patrick,162 Rue de Rome,2
16187,Roy,Sophie,137 Rue Jean-Pierre Timbaud,2
16188,Petit,Michel,31 Boulevard Pereire,retraité
16189,Garcia,Sebastien,67 Rue de Prony,sans_activite
16190,Michel,Marie,70 Boulevard Saint-Germain,3
16191,Dupont,Dominique,140 Boulevard des Batignolles,1
16192,Duval,Julie,163 Avenue Hoche,5
16193,Muller,Manon,59 Boulevard Jules Ferry,99
16194,Roche,Stephane,176 Rue Saint-Antoine,8
16195,Nicolas,Marie,21 Rue de la Roquette,7
16196,Roussel,Christine,188 Rue de la Folie-Méricourt,retraité
16197,Durand,Francoise,94 Avenue Montaigne,5
16198,Morel,Pascale,185 Rue du Faubourg Saint-Honoré,1
16199,Duval,Christine,85 Boulevard des Batignolles,4
16200,Garnier,Martine,166 Rue Amelot,7
16201,Lambert,Emma,54 Rue Cardinet,8
16202,Denis,Sylvie,39 Rue Popincourt,3
16203,Andre,Manon,92 Avenue Philippe-Auguste,employé
16204,Bernard,Caroline,7 Avenue Hoche,agriculteur
16205,,Sebastien,135 Boulevard Haussmann,7
16206,Duval,Francine,165 Rue Saint-Antoine,ouvrier
16207,Duval,Aurelie,182 Rue Saint-Antoine,retraité
16208,Thomas,Celine,47 Rue Saint-Maur,8
16209,Girard,Christophe,149 Rue de Rivoli,6
16210,Lefebvre,Emilie,124 Rue des Martyrs,4
16211,Boyer,Michel,125 Rue des Martyrs,4
16212,Lambert,Virginie,13 Avenue des Champs-Elysées,5
16213,Roy,Philippe,79 Rue Saint-Antoine,5
16214,Roger,Francine,44 Rue de Courcelles,2
16215,Dupont,Delphine,80 Boulevard du Temple,5
16216,Bernard,,122 Avenue Philippe-Auguste,1
16217,Dubois,Camille,77 Rue de Rivoli,7
16218,Durand,,39 Avenue Philippe-Auguste,3
16219,Gautier,Sebastien,121 Boulevard Richard-Lenoir,2
16220,Gautier,Brigitte,196 Avenue de Clichy,cadre
16221,Roy,Julie,103 Rue de Rome,agriculteur
16222,Masson,Isabelle,170 Boulevard Malesherbes,7
16223,Richard,Dominique,16 Boulevard Pereire,6
16224,Mercier,Michel,12 Rue Popincourt,8
16225,Morel,Olivier,47 Rue Saint-Antoine,employes
16226,Masson,Pierre,1 Rue Oberkampf,5
16227,Roy,Claire,149 Boulevard Haussmann,8
16228,Bonnet,Karine,82 Boulevard Voltaire,1
16229,Dupont,Celine,24 Boulevard Jules Ferry,5
16230,Morel,Christophe,14 Boulevard Voltaire,4
16231,Mercier,Philippe,9 Avenue Montaigne,7
16232,Lefevre,Emma,39 Avenue Montaigne,0
16233,Durand,Sarah,176 Rue Saint-Antoine,5
16234,Leroy,Karine,140 Avenue Philippe-Auguste,7
16235,Lopez,Sarah,43 Avenue Parmentier,3
16236,David,Sandrine,79 Rue Blanche,3
16237,Gautier,Julie,187 Avenue de la Bastille,artisan
16238,Legrand,Sophie,115 Rue Popincourt,6
16239,Moreau,Manon,165 Rue du Temple,8
16240,Moreau,Bernard,162 Rue du Faubourg Saint-Honoré,cadre
16241,Dupont,Olivier,3 Rue Amelot,1
16242,Fontaine,Martine,95 Avenue des Champs-Elysées,6
16243,Lefevre,Manon,163 Boulevard des Batignolles,1
16244,Garnier,Sebastien,165 Avenue Philippe-Auguste,8
16245,Durand,Virginie,130 Avenue de Wagram,2
16246,Robin,Emilie,21 Rue de Ménilmontant,8
16247,David,Lisa,115 Avenue Trudaine,7
16248,Gautier,Laurent,30 Boulevard Haussmann,2
16249,Guerin,Stephane,11 Avenue de Wagram,employé
16250,Nicolas,Christophe,89 Rue Lafayette,7
16251,Noel,Fabrice,186 Rue du Faubourg Saint-Honoré,5
16252,Dumont,Bruno,30 Rue Oberkampf,8
16253,Legrand,Francoise,165 Avenue de Clichy,cadre
16254,Lambert,Christine,3 Boulevard Malesherbes,6
16255,Guerin,Jacqueline,145 Rue Saint-Maur,7
16256,Denis,Isabelle,66 Rue de Ménilmontant,99
16257,Roux,Virginie,163 Rue Cardinet,profession_intermediaire
16258,Henry,Julien,175 Avenue Montaigne,5
16259,Moreau,Sylvie,83 Avenue de la République,cadres
16260,Simon,Stephane,98 Avenue de Wagram,3
16261,Faure,Aurelie,95 Avenue de Wagram,6
16262,Lefebvre,Bernard,24 Boulevard Saint-Germain,employé
16263,Chevalier,Bernard,136 Avenue de la Bastille,8
16264,Girard,Oceane,10 Rue de Prony,X
16265,Martinez,Sylvie,24 Avenue Hoche,3
16266,Girard,David,90 Avenue Trudaine,2
16267,Durand,Daniel,182 Rue Saint-Antoine,1
16268,Thomas,,133 Rue du Faubourg Saint-Honoré,agriculteur
16269,Dumont,Michel,80 Avenue des Champs-Elysées,ouvrier
16270,Clement,Monique,52 Boulevard de Rochechouart,2
16271,Durand,Christophe,40 Avenue Victor Hugo,agriculteur
16272,Mercier,Delphine,39 Avenue de Wagram,
16273,Roger,Alain,170 Avenue Montaigne,6
16274,Richard,Laetitia,142 Avenue Trudaine,3
16275,Laurent,Alain,28 Rue Blanche,retraité
16276,Bonnet,Sylvie,94 Boulevard Pereire,8
16277,Bonnet,Alain,163 Avenue de Clichy,
16278,Vincent,Monique,100 Avenue de Wagram,4
16279,Duval,Manon,33 Rue de Belleville,cadre
16280,Martin,Thierry,21 Rue Cardinet,3
16281,Denis,Michel,136 Rue de la Paix,2
16282,Denis,Bernard,125 Rue de Rome,
16283,Bonnet,Vincent,196 Boulevard Saint-Germain,1
16284,Boyer,Lea,198 Rue du Faubourg Saint-Honoré,1
16285,Gauthier,Camille,25 Boulevard Jules Ferry,3
16286,Laurent,,181 Rue de Ménilmontant,
16287,Lopez,Chantal,103 Avenue Victor Hugo,7
16288,Nguyen,Jean,159 Boulevard Saint-Germain,4
16289,Fournier,Delphine,141 Rue Blanche,1
16290,Andre,Julien,151 Rue de Rome,3
16291,Durand,Martine,119 Rue de Charonne,7
16292,Dupont,Marie,78 Rue Condorcet,5
16293,Lopez,,128 Rue de Charonne,4
16294,Mercier,Laetitia,67 Rue Lafayette,8
16295,Roche,Lisa,14 Rue du Temple,3
16296,Perrin,Francoise,17 Boulevard Malesherbes,artisan
16297,Guerin,Philippe,94 Rue de la Paix,profession_intermediaire
16298,,Laetitia,49 Rue de Charonne,3
16299,Lefebvre,Marianne,2 Boulevard Haussmann,99
16300,Simon,Oceane,195 Rue du Faubourg Saint-Honoré,2
16301,Perrin,Patrick,117 Rue Saint-Antoine,profession_intermediaire
16302,Richard,Virginie,123 Boulevard Saint-Germain,2
16303,Martinez,Stephanie,175 Rue de la Roquette,3
16304,Francois,Patrick,30 Boulevard Saint-Germain,7
16305,Roussel,Vincent,125 Boulevard des Batignolles,4
16306,Lopez,Marie,2 Rue de la Paix,7
16307,Garnier,Nathalie,82 Rue de Rome,4
16308,Francois,Oceane,57 Avenue de Clichy,X
16309,Roux,Marie,69 Boulevard Pereire,1
16310,Garcia,Nathalie,47 Rue de Prony,2
16311,Faure,Nicole,91 Avenue Victor Hugo,sans_activite
16312,Duval,Brigitte,189 Boulevard de Magenta,artisan
16313,Lemaire,Aurelie,70 Avenue Hoche,X
16314,Martinez,Eric,166 Avenue Hoche,4
16315,Garcia,Jacqueline,7 Avenue de la République,7
16316,Duval,Daniel,95 Rue de Rome,agriculteur
16317,Morin,Isabelle,143 Rue du Temple,8
16318,Chevalier,Catherine,118 Rue de Ménilmontant,
16319,Martinez,Christine,72 Rue de Lévis,profession_intermediaire
16320,Roger,Stephanie,105 Rue Popincourt,5
16321,Gautier,Sarah,119 Rue Lafayette,2
16322,Lambert,Stephane,98 Rue de Belleville,8
16323,Dupont,Dominique,16 Rue Saint-Antoine,2
16324,Leroy,Stephane,59 Rue de Lévis,7
16325,Morin,Thierry,18 Rue Popincourt,4
16326,Sanchez,Francine,130 Rue Jean-Pierre Timbaud,0
16327,Dubois,Laetitia,125 Rue de Ménilmontant,sans_activite
16328,Andre,David,140 Rue de Rome,2
16329,Morel,Manon,124 Boulevard Jules Ferry,8
16330,Henry,Julie,161 Boulevard Beaumarchais,1
16331,Michel,Michel,100 Rue de la Folie-Méricourt,
16332,Nicolas,Julie,58 Rue Jean-Pierre Timbaud,4
16333,Lopez,Vincent,82 Rue Lafayette,6
16334,Chevalier,Nicole,88 Avenue de Clichy,5
16335,Lambert,Julie,106 Boulevard Beaumarchais,4
16336,Garcia,Karine,178 Avenue de la Bastille,4
16337,Girard,Julie,72 Boulevard Richard-Lenoir,3
16338,Morel,David,39 Boulevard Saint-Germain,5
16339,Morin,Monique,29 Rue de la Folie-Méricourt,7
16340,Roussel,David,7 Boulevard des Batignolles,2
16341,Francois,Sophie,53 Rue de la Paix,4
16342,Bonnet,Nicole,69 Rue du Faubourg Saint-Honoré,6
16343,Moreau,Virginie,154 Avenue Trudaine,5
16344,Robert,Brigitte,169 Avenue Hoche,retraité
16345,Robert,Pierre,167 Avenue des Champs-Elysées,
16346,Rousseau,Philippe,131 Avenue Victor Hugo,X
16347,Roger,Celine,12 Boulevard Beaumarchais,2
16348,Guerin,Eric,90 Rue des Martyrs,sans_activite
16349,Henry,Olivier,116 Boulevard du Temple,5
16350,Morel,Thierry,37 Rue des Martyrs,2
16351,Richard,Francoise,190 Rue Lafayette,profession_intermediaire
16352,Garnier,Oceane,144 Rue Saint-Maur,4
16353,Lefebvre,Camille,177 Rue de Charonne,8
16354,Robert,Pascal,146 Boulevard Jules Ferry,cadre
16355,Muller,Anne,153 Avenue Trudaine,8
16356,Garnier,Francoise,93 Avenue de la République,7
16357,Guerin,Laurent,154 Boulevard Beaumarchais,8
16358,Durand,Martine,162 Avenue de la Bastille,artisan
16359,Moreau,Celine,158 Rue de Rome,artisan
16360,Lefebvre,Sandrine,183 Rue de la Folie-Méricourt,retraité
16361,Roger,Stephane,74 Rue de la Folie-Méricourt,9
16362,Duval,Jean,115 Rue Saint-Antoine,4
16363,Garnier,Stephanie,135 Boulevard de Magenta,2
16364,Andre,Nathalie,83 Avenue Parmentier,profession_intermediaire
16365,Roger,Francine,196 Boulevard Malesherbes,2
16366,Bonnet,Corinne,57 Rue Jean-Pierre Timbaud,1
16367,Duval,Julien,25 Rue Jean-Pierre Timbaud,7
16368,Roy,Delphine,73 Boulevard Richard-Lenoir,3
16369,Gautier,Lisa,33 Rue de Lévis,6
16370,Girard,Oceane,58 Avenue Victor Hugo,8
16371,Thomas,Marie,132 Avenue Parmentier,6
16372,,Julien,51 Boulevard du Temple,2
16373,Garcia,Delphine,107 Rue de la Paix,agriculteur
16374,Lemaire,Sophie,49 Rue Saint-Antoine,4
16375,Morin,Virginie,102 Avenue Trudaine,4
16376,Guerin,Fabrice,93 Boulevard du Temple,6
16377,Bernard,Delphine,184 Rue de Rivoli,8
16378,Robin,Nathalie,181 Rue Popincourt,4
16379,Bertrand,Delphine,183 Rue Jean-Pierre Timbaud,2
16380,Moreau,Lea,22 Boulevard de Magenta,1
16381,Garcia,Dominique,106 Rue de Prony,8
16382,Boyer,Pascal,50 Rue du Faubourg Saint-Honoré,6
16383,Noel,Martine,79 Boulevard Malesherbes,6
16384,Fournier,Nicolas,55 Rue Amelot,ouvrier
16385,Roy,Emma,106 Rue de Rivoli,7
16386,Mercier,Chantal,8 Rue Cardinet,6
16387,Dupont,Laurent,117 Rue Blanche,7
16388,Guerin,Claire,18 Rue Lafayette,4
16389,Martinez,Sarah,140 Rue Oberkampf,3
16390,Laurent,Brigitte,148 Boulevard Richard-Lenoir,1
16391,Robin,Martine,1 Boulevard de Magenta,2
16392,Denis,Bernard,166 Rue de Prony,8
16393,Duval,Bernard,176 Rue de la Paix,5
16394,Fournier,Michel,10 Rue de Ménilmontant,1
16395,Perrin,Virginie,146 Rue Lafayette,NC
16396,Rousseau,Pascal,66 Avenue Parmentier,employé
16397,Bertrand,Christine,69 Rue Popincourt,5
16398,Boyer,Sarah,120 Rue de Belleville,6
16399,Roger,,197 Boulevard du Temple,6
16400,Lopez,Patrick,86 Rue Blanche,
16401,Bertrand,Sandrine,126 Rue du Temple,7
16402,Thomas,Caroline,40 Boulevard de Magenta,retraité
16403,Girard,Brigitte,131 Rue Lafayette,3
16404,Garcia,Celine,124 Boulevard Pereire,8
16405,Faure,Christine,77 Rue de Lévis,ouvrier
16406,Roux,Michel,16 Avenue de Clichy,2
16407,Andre,Francoise,198 Boulevard Beaumarchais,4
16408,Lemaire,Thierry,186 Rue Oberkampf,4
16409,Martin,Alain,145 Avenue Philippe-Auguste,7
16410,Laurent,Karine,90 Rue Blanche,2
16411,Roche,Sophie,21 Boulevard Voltaire,9
16412,Rousseau,Patrick,82 Rue du Faubourg Saint-Honoré,X
16413,Martinez,Camille,28 Boulevard Pereire,employes
16414,Moreau,Emma,157 Rue du Faubourg Saint-Honoré,0
16415,Fournier,Sebastien,37 Avenue Philippe-Auguste,
16416,Bonnet,Pierre,45 Rue de Prony,1
16417,Denis,Sophie,190 Rue Blanche,6
16418,Gerard,David,99 Avenue Montaigne,2
16419,Garcia,Dominique,187 Avenue de la Bastille,5
16420,Simon,Corinne,118 Avenue de Clichy,4
16421,Andre,Virginie,103 Rue Blanche,3
16422,Fontaine,Aurelie,55 Rue Saint-Antoine,retraité
16423,Lopez,David,29 Rue de Lévis,5
16424,Morin,Caroline,60 Rue Blanche,2
16425,Blanc,Nathalie,124 Rue de Lévis,8
16426,Dubois,Julie,116 Rue des Martyrs,3
16427,Michel,Julie,21 Boulevard Richard-Lenoir,7
16428,Duval,Francoise,22 Boulevard Pereire,8
16429,Martinez,Thierry,59 Rue Oberkampf,5
16430,Sanchez,Corinne,67 Avenue Trudaine,5
16431,Masson,Sandrine,153 Rue Saint-Maur,2
16432,Mathieu,Camille,72 Rue Lafayette,3
16433,Denis,Chantal,83 Rue du Faubourg Saint-Honoré,6
16434,Morin,Veronique,58 Boulevard Richard-Lenoir,cadres
16435,Vincent,Corinne,107 Avenue Trudaine,agriculteur
16436,Chevalier,Nicolas,97 Rue de Rome,5
16437,Dupont,Bruno,31 Avenue des Champs-Elysées,
16438,Lefebvre,Sarah,50 Rue du Faubourg Saint-Honoré,8
16439,Martinez,Veronique,152 Rue Lafayette,8
16440,Clement,Emilie,12 Avenue de la République,4
16441,Robert,Frederic,71 Rue de Belleville,1
16442,Francois,Corinne,23 Rue de Belleville,1
16443,Dupont,Karine,80 Avenue des Champs-Elysées,4
16444,Martin,,146 Rue de Charonne,2
16445,Garcia,Claire,153 Avenue Hoche,4
16446,Boyer,Pierre,41 Avenue des Champs-Elysées,0
16447,Bonnet,Nicole,36 Avenue des Champs-Elysées,4
16448,Guerin,Monique,177 Boulevard Voltaire,4
16449,Lefebvre,Sylvie,180 Avenue de la Bastille,6
16450,Mathieu,Eric,83 Boulevard de Magenta,X
16451,Petit,Nathalie,173 Avenue de Clichy,agriculteur
16452,Perrin,Nathalie,39 Rue Condorcet,4
16453,Legrand,Martine,16 Avenue Trudaine,retraité
16454,Garcia,David,72 Avenue de Wagram,7
16455,Durand,Bruno,3 Avenue Ledru-Rollin,99
16456,Martin,Francoise,57 Rue de Rome,6
16457,Gerard,Jacqueline,99 Rue Oberkampf,retraité
16458,Robin,Monique,121 Avenue Ledru-Rollin,8
16459,Garnier,Delphine,197 Avenue Ledru-Rollin,7
16460,Masson,Pascale,157 Boulevard Malesherbes,6
16461,Duval,Emma,181 Rue de Rivoli,2
16462,Richard,Bruno,174 Boulevard de Magenta,6
16463,,Bruno,21 Rue du Faubourg Saint-Honoré,8
16464,Lopez,Emilie,115 Boulevard de Rochechouart,2
16465,Garcia,Nicole,58 Rue du Faubourg Saint-Honoré,retraité
16466,Lefevre,Fabrice,28 Boulevard Voltaire,3
16467,Bernard,Daniel,142 Avenue Montaigne,5
16468,Lopez,Fabrice,54 Avenue Victor Hugo,8
16469,Nicolas,Emma,40 Rue Condorcet,3
16470,Gautier,Fabrice,181 Boulevard du Temple,4
16471,,Lisa,41 Avenue des Champs-Elysées,NC
16472,Bertrand,Laurent,58 Rue Blanche,1
16473,Guerin,Manon,188 Boulevard Haussmann,ouvrier
16474,Garcia,Jean,169 Boulevard de Magenta,5
16475,,Veronique,11 Avenue Trudaine,5
16476,Morel,Veronique,125 Avenue des Champs-Elysées,5
16477,Clement,Nathalie,161 Avenue Ledru-Rollin,5
16478,Muller,Pierre,32 Avenue Victor Hugo,5
16479,Roux,Stephanie,27 Rue Condorcet,9
16480,Morin,Brigitte,98 Rue Condorcet,2
16481,Thomas,Jacqueline,151 Rue de Prony,5
16482,Sanchez,Dominique,153 Rue Amelot,8
16483,Leroy,Stephanie,165 Avenue de Clichy,5
16484,Thomas,Thierry,57 Rue Blanche,5
16485,Bertrand,Karine,42 Boulevard Richard-Lenoir,7
16486,Chevalier,Claire,199 Boulevard Richard-Lenoir,8
16487,Rousseau,Claire,95 Avenue Ledru-Rollin,employé
16488,Mathieu,Emma,96 Rue de Ménilmontant,99
16489,Perrin,Virginie,175 Boulevard des Batignolles,1
16490,Dubois,Celine,106 Rue Condorcet,ouvrier
16491,Guerin,Marie,28 Avenue Victor Hugo,7
16492,Andre,Claire,114 Rue de Rome,1
16493,Garcia,Fabrice,99 Rue de Courcelles,8
16494,Roy,Christine,138 Rue Saint-Maur,X
16495,David,Philippe,192 Rue de Ménilmontant,cadre
16496,Dubois,Virginie,174 Boulevard Malesherbes,1
16497,Mercier,Thierry,106 Boulevard Haussmann,6
16498,Dumont,Anne,25 Rue Lafayette,7
16499,Bernard,Julien,154 Rue de Rome,3
16500,Joly,Bruno,194 Rue des Martyrs,5
16501,Joly,Michel,37 Rue de Courcelles,profession_intermediaire
16502,Bernard,Brigitte,156 Rue de Lévis,3
16503,Roussel,Lisa,97 Avenue Ledru-Rollin,4
16504,Masson,Aurelie,166 Boulevard Voltaire,3
16505,Duval,Catherine,21 Boulevard Pereire,1
16506,,Nicolas,54 Avenue de Wagram,8
16507,Rousseau,Olivier,92 Avenue de Wagram,2
16508,Fournier,Sylvie,161 Rue Lafayette,X
16509,Leroy,Laetitia,83 Rue Popincourt,7
16510,Boyer,Nathalie,128 Rue du Faubourg Saint-Honoré,1
16511,Chevalier,Emilie,72 Rue Blanche,
16512,Roy,Patrick,7 Boulevard des Batignolles,8
16513,Sanchez,Nathalie,7 Rue Cardinet,7
16514,Gerard,Jean,162 Rue de la Paix,5
16515,Martinez,Brigitte,182 Avenue des Champs-Elysées,X
16516,Robin,Manon,5 Boulevard Beaumarchais,5
16517,Durand,Brigitte,168 Rue Saint-Antoine,3
16518,Lambert,Julien,25 Boulevard de Magenta,agriculteur
16519,Fontaine,Nicolas,180 Boulevard de Magenta,2
16520,Roy,David,38 Rue de Rivoli,7
16521,Joly,David,105 Boulevard Haussmann,
16522,Martin,Pierre,10 Rue de la Paix,5
16523,Lopez,Valerie,199 Rue Oberkampf,1
16524,Henry,Bruno,183 Avenue des Champs-Elysées,
16525,Joly,Celine,104 Avenue de Clichy,cadre
16526,Martinez,Fabrice,33 Rue du Temple,ouvrier
16527,Noel,Sarah,116 Boulevard Malesherbes,8
16528,Legrand,Virginie,78 Avenue Trudaine,2
16529,Denis,Sarah,13 Rue Blanche,4
16530,Roche,Caroline,18 Boulevard Saint-Germain,3
16531,Henry,Nicole,160 Rue du Faubourg Saint-Honoré,4
16532,Simon,Olivier,161 Rue Saint-Antoine,ouvrier
16533,Dupont,Emilie,184 Boulevard des Batignolles,7
16534,Guerin,Francine,186 Boulevard Voltaire,profession_intermediaire
16535,David,Lisa,69 Rue Blanche,7
16536,Leroy,Nathalie,166 Rue du Temple,2
16537,Martinez,Vincent,1 Rue de Rome,4
16538,Denis,Daniel,63 Boulevard Beaumarchais,2
16539,Robin,Anne,3 Boulevard de Rochechouart,2
16540,Robert,Pascal,35 Rue de Lévis,6
16541,Fontaine,Celine,79 Rue de Charonne,1
16542,Lambert,Bruno,99 Rue du Temple,profession_intermediaire
16543,Mercier,Julien,136 Rue Jean-Pierre Timbaud,5
16544,Lefevre,Aurelie,91 Rue du Faubourg Saint-Honoré,7
16545,Mercier,Chantal,193 Avenue de la République,6
16546,Chevalier,Veronique,118 Boulevard de Rochechouart,profession_intermediaire
16547,Girard,Lea,11 Rue du Temple,
16548,Lefevre,Jacqueline,36 Boulevard Haussmann,4
16549,Garcia,Catherine,188 Rue Oberkampf,7
16550,Garcia,Sylvie,148 Boulevard Beaumarchais,6
16551,Rousseau,Pascale,103 Rue Oberkampf,5
16552,Gautier,Frederic,182 Boulevard Pereire,3
16553,Gauthier,Olivier,108 Rue de Rome,cadre
16554,Garnier,Eric,198 Rue Cardinet,0
16555,Lemaire,Daniel,60 Avenue Hoche,99
16556,Robert,Celine,22 Rue du Temple,1
16557,Thomas,Laetitia,132 Rue du Temple,2
16558,Bonnet,Francine,72 Rue Condorcet,6
16559,Robin,Bernard,128 Rue du Faubourg Saint-Honoré,5
16560,Joly,Sarah,24 Avenue Hoche,retraité
16561,Bertrand,Dominique,171 Rue de la Paix,6
16562,Mercier,Marianne,119 Boulevard Haussmann,8
16563,Lefevre,David,119 Avenue Montaigne,4
16564,Vincent,Julie,191 Rue du Temple,2
16565,Masson,Olivier,187 Boulevard Saint-Germain,3
16566,Andre,Oceane,174 Boulevard des Batignolles,6
16567,Michel,Monique,8 Rue Oberkampf,4
16568,Fontaine,Laurent,189 Rue de Rome,7
16569,Sanchez,Marie,133 Rue Condorcet,sans_activite
16570,Roux,Claire,116 Avenue Ledru-Rollin,employé
16571,Mercier,Delphine,121 Boulevard Haussmann,5
16572,Richard,Monique,150 Boulevard Haussmann,0
16573,Clement,Sophie,24 Boulevard Beaumarchais,3
16574,Fournier,Catherine,,7
16575,Nicolas,Virginie,163 Rue Lafayette,NC
16576,Dumont,Brigitte,65 Boulevard du Temple,2
16577,Garcia,Jean,177 Avenue Trudaine,X
16578,Nguyen,Lisa,150 Rue de Rivoli,3
16579,Muller,Pascal,194 Rue Cardinet,NC
16580,Bonnet,Chantal,25 Rue Condorcet,0
16581,Laurent,Sarah,131 Rue de Prony,ouvrier
16582,Morel,,149 Rue de Lévis,8
16583,Francois,Pascale,,8
16584,Vincent,Nicolas,162 Avenue Hoche,8
16585,Michel,Pascale,128 Boulevard Beaumarchais,2
16586,Michel,Sophie,185 Avenue Victor Hugo,8
16587,Fontaine,Catherine,166 Avenue de la République,X
16588,Gautier,Thierry,45 Rue de Prony,3
16589,Laurent,Christine,36 Avenue de la Bastille,5
16590,Garnier,Francoise,162 Rue de la Folie-Méricourt,8
16591,Petit,Jacqueline,100 Rue Jean-Pierre Timbaud,6
16592,Martin,Laurent,150 Avenue Ledru-Rollin,X
16593,Rousseau,Nicolas,92 Rue Oberkampf,NC
16594,Vincent,Corinne,66 Avenue Hoche,X
16595,Roux,,62 Rue Blanche,5
16596,Mathieu,Julien,132 Boulevard de Magenta,2
16597,Rousseau,Valerie,156 Rue des Martyrs,4
16598,Morel,Christophe,75 Boulevard Jules Ferry,artisan
16599,Legrand,Nicole,151 Boulevard Haussmann,employes
16600,Moreau,Jean,57 Avenue de la République,5
16601,Roger,Karine,74 Rue de la Paix,4
16602,Legrand,Sandrine,108 Avenue de Wagram,3
16603,,Karine,98 Avenue de la République,
16604,Chevalier,Bruno,169 Avenue Montaigne,3
16605,Martin,Sebastien,30 Rue Blanche,1
16606,,Corinne,146 Rue de Rivoli,1
16607,Legrand,Vincent,128 Rue de Ménilmontant,agriculteur
16608,David,Laetitia,113 Rue de Lévis,X
16609,Masson,Dominique,163 Rue de Ménilmontant,4
16610,Dubois,Emilie,181 Rue du Faubourg Saint-Honoré,8
16611,Mathieu,Stephane,57 Rue de Charonne,6
16612,Garnier,Sandrine,59 Boulevard Jules Ferry,6
16613,Duval,Oceane,197 Rue Amelot,6
16614,Blanc,Virginie,158 Boulevard Jules Ferry,profession_intermediaire
16615,Morin,Eric,22 Avenue Trudaine,3
16616,Durand,Martine,95 Rue Saint-Antoine,cadre
16617,Lopez,Dominique,119 Boulevard de Magenta,employé
16618,Guerin,Jean,184 Avenue Parmentier,8
16619,Rousseau,Chantal,93 Rue du Faubourg Saint-Honoré,3
16620,Duval,Julien,92 Boulevard des Batignolles,6
16621,Joly,Isabelle,133 Rue Oberkampf,4
16622,Roger,Pascal,200 Avenue Ledru-Rollin,7
16623,Lambert,Valerie,163 Avenue Parmentier,7
16624,Roussel,Bernard,117 Rue de Lévis,5
16625,Dumont,Francoise,13 Rue de Rivoli,profession_intermediaire
16626,Boyer,Marianne,93 Rue Oberkampf,4
16627,Francois,Patrick,110 Boulevard Haussmann,3
16628,Lefebvre,Francine,29 Rue du Temple,1
16629,Fournier,Lisa,75 Rue de la Folie-Méricourt,2
16630,Bonnet,Oceane,57 Avenue Hoche,sans_activite
16631,Garnier,Thierry,92 Rue Jean-Pierre Timbaud,8
16632,Gerard,Aurelie,81 Boulevard Voltaire,1
16633,Boyer,Daniel,61 Boulevard de Magenta,employé
16634,Richard,Vincent,33 Avenue de Wagram,5
16635,Lopez,Valerie,134 Rue du Temple,retraité
16636,Bertrand,Martine,183 Rue de Charonne,6
16637,Rousseau,David,43 Avenue des Champs-Elysées,profession_intermediaire
16638,Bernard,Anne,121 Avenue de la République,2
16639,Guerin,Bruno,131 Rue Lafayette,4
16640,Denis,Nicole,10 Rue de Prony,5
16641,Dupont,Sophie,54 Rue de la Roquette,sans_activite
16642,Bernard,Aurelie,6 Rue du Temple,7
16643,Roussel,Vincent,8 Avenue Trudaine,1
16644,Andre,Philippe,33 Boulevard Pereire,5
16645,Blanc,Marianne,113 Rue Lafayette,4
16646,Andre,Sebastien,136 Avenue Philippe-Auguste,7
16647,Noel,Corinne,139 Avenue de Wagram,cadre
16648,Gauthier,Fabrice,90 Avenue Hoche,8
16649,Legrand,Bruno,113 Boulevard Voltaire,6
16650,Mathieu,Laurent,61 Boulevard Jules Ferry,agriculteur
16651,Fontaine,Francine,136 Rue des Martyrs,8
16652,Nicolas,Veronique,36 Boulevard du Temple,6
16653,Duval,Sophie,,X
16654,Andre,Emilie,155 Avenue des Champs-Elysées,3
16655,Denis,Eric,135 Rue Popincourt,2
16656,Morin,Oceane,6 Boulevard Pereire,2
16657,Boyer,Nicolas,163 Boulevard Haussmann,8
16658,Gautier,Nicole,59 Avenue de Clichy,cadres
16659,Lefebvre,Michel,88 Avenue Ledru-Rollin,3
16660,Nicolas,Dominique,64 Rue de Charonne,2
16661,Sanchez,Christophe,120 Boulevard des Batignolles,6
16662,Noel,Sophie,144 Rue du Faubourg Saint-Honoré,4
16663,Boyer,Marianne,32 Rue Amelot,5
