ID_Personne,Nom,Prenom,Adresse,CSP
3962,Guerin,Corinne,178 Avenue De Clichy,2
3963,Dubois,Inconnu,81 Avenue Montaigne,2
3964,Girard,Stephanie,71 Rue De Courcelles,0
3965,Faure,Marie,91 Boulevard Saint-Germain,3
3966,Roussel,Bruno,110 Rue De La Roquette,3
3967,Muller,Camille,102 Rue Des Martyrs,0
3968,Clement,Stephane,108 Avenue Victor Hugo,2
3969,Gauthier,Isabelle,145 Avenue De La Bastille,2
3970,Henry,Martine,198 Rue Des Martyrs,2
3971,Gauthier,Manon,151 Boulevard De Magenta,4
3972,Roger,Stephane,81 Boulevard Beaumarchais,3
3973,Legrand,Aurelie,186 Rue Saint-Antoine,4
3974,Laurent,Pascal,100 Rue De Lévis,0
3975,Dumont,Marianne,25 Rue Cardinet,0
3976,Lemaire,Caroline,9 Rue Lafayette,3
3977,Laurent,Patrick,20 Boulevard Saint-Germain,0
3978,Fournier,Sylvie,199 Rue Saint-Maur,1
3979,Michel,Christine,197 Rue De Ménilmontant,0
3980,Noel,Julien,194 Rue De La Folie-Méricourt,0
3981,Legrand,Dominique,146 Rue De La Roquette,0
3982,Fontaine,Dominique,151 Rue De La Roquette,0
3983,Garnier,Stephanie,30 Avenue Parmentier,0
3984,Mathieu,Olivier,62 Avenue De Clichy,0
3985,Nicolas,Stephane,6 Rue De Rome,0
3986,Bertrand,Catherine,149 Avenue Ledru-Rollin,3
3987,Roger,Stephanie,31 Rue De Prony,2
3988,Roger,Christophe,120 Rue De Belleville,0
3989,Joly,Jean,199 Avenue Parmentier,0
3990,Noel,Bernard,40 Rue De Rome,2
3991,Leroy,Fabrice,134 Avenue Trudaine,0
3992,Roussel,Marianne,143 Boulevard Beaumarchais,0
3993,Robert,Francine,76 Avenue Hoche,4
3994,Blanc,Sylvie,Adresse_Inconnue,2
3995,Lefebvre,Karine,112 Avenue Montaigne,0
3996,Nicolas,Bernard,121 Boulevard Richard-Lenoir,0
3997,Perrin,Isabelle,106 Boulevard Pereire,0
3998,Lopez,Anne,133 Rue Du Faubourg Saint-Honoré,4
3999,Henry,Philippe,158 Avenue Parmentier,2
4000,Bernard,Patrick,173 Rue De Belleville,3
4001,Richard,Nicole,35 Rue Amelot,0
4002,Guerin,Marie,49 Avenue De Wagram,0
4003,Morel,David,1 Rue Lafayette,0
4004,Garcia,Monique,167 Avenue De Wagram,0
4005,Muller,Laetitia,121 Rue De Belleville,0
4006,Dumont,Camille,22 Rue De Charonne,2
4007,Gerard,Christophe,149 Rue Oberkampf,0
4008,Guerin,Martine,89 Boulevard Voltaire,0
4009,Nicolas,Bernard,90 Avenue Montaigne,2
4010,Sanchez,Christophe,149 Avenue Ledru-Rollin,0
4011,Nicolas,Karine,64 Rue Du Temple,0
4012,Michel,Laetitia,51 Rue De Charonne,0
4013,Richard,Sebastien,20 Boulevard Voltaire,0
4014,Guerin,Pascale,124 Rue Lafayette,0
4015,Petit,Laetitia,61 Avenue De Clichy,0
4016,Sanchez,Chantal,70 Rue Blanche,3
4017,Noel,Bernard,3 Boulevard De Magenta,0
4018,Sanchez,Vincent,43 Rue De Rivoli,0
4019,Roussel,Caroline,58 Rue De Belleville,2
4020,Michel,Corinne,79 Boulevard Richard-Lenoir,4
4021,Duval,Aurelie,11 Avenue Philippe-Auguste,2
4022,Muller,Pascale,134 Avenue De Wagram,4
4023,Gautier,David,1 Rue Lafayette,0
4024,Rousseau,Inconnu,180 Boulevard De Rochechouart,2
4025,Nicolas,Laetitia,106 Avenue Trudaine,2
4026,Michel,Catherine,119 Boulevard Des Batignolles,1
4027,David,Catherine,93 Boulevard Voltaire,2
4028,Vincent,Sophie,159 Boulevard Voltaire,3
4029,Laurent,Thierry,103 Boulevard Richard-Lenoir,3
4030,Morel,Michel,52 Avenue Victor Hugo,0
4031,Mercier,Jacqueline,111 Rue Blanche,4
4032,Chevalier,Olivier,157 Rue De Charonne,1
4033,Boyer,Brigitte,11 Rue De La Paix,0
4034,Perrin,Olivier,129 Rue De Rivoli,0
4035,Sanchez,Bruno,8 Rue De Prony,0
4036,Rousseau,Jacqueline,153 Boulevard Des Batignolles,0
4037,Chevalier,Inconnu,34 Rue Lafayette,3
4038,Rousseau,Jacqueline,23 Rue Saint-Antoine,4
4039,Girard,Isabelle,62 Avenue Trudaine,0
4040,Roger,Martine,138 Boulevard Malesherbes,3
4041,Moreau,Nicolas,27 Boulevard Richard-Lenoir,0
4042,Henry,Oceane,126 Rue Du Temple,0
4043,Gerard,Delphine,118 Avenue Philippe-Auguste,4
4044,Roger,Valerie,158 Boulevard Saint-Germain,0
4045,Clement,Caroline,141 Rue De Rivoli,0
4046,Nicolas,Marie,87 Rue Jean-Pierre Timbaud,0
4047,Martinez,Veronique,143 Avenue Philippe-Auguste,0
4048,Masson,Thierry,112 Rue Popincourt,0
4049,Henry,Nathalie,83 Avenue Montaigne,3
4050,Francois,Monique,27 Boulevard Haussmann,2
4051,Clement,Pascal,159 Boulevard Saint-Germain,0
4052,Petit,Monique,82 Rue De Rivoli,3
4053,Denis,Marianne,187 Rue De La Folie-Méricourt,4
4054,Robin,Celine,89 Rue De La Paix,2
4055,Andre,Aurelie,9 Boulevard Beaumarchais,2
4056,Blanc,Francine,191 Boulevard Jules Ferry,2
4057,Bonnet,Fabrice,80 Rue De Rome,0
4058,Muller,Stephane,24 Rue De La Roquette,3
4059,Sanchez,Delphine,152 Rue De Rivoli,4
4060,Lefevre,Aurelie,190 Avenue De Wagram,2
4061,Lopez,Thierry,91 Rue Oberkampf,0
4062,Muller,Eric,149 Boulevard Saint-Germain,4
4063,Durand,Eric,92 Rue Lafayette,0
4064,Moreau,Emma,154 Avenue Philippe-Auguste,0
4065,Robert,Michel,147 Rue Condorcet,4
4066,Vincent,Martine,10 Rue De Prony,0
4067,Bonnet,Jean,61 Avenue De La République,3
4068,Garnier,Christophe,24 Boulevard Des Batignolles,0
4069,Chevalier,Patrick,48 Rue Oberkampf,0
4070,Moreau,Alain,63 Rue De Lévis,3
4071,Bertrand,Isabelle,79 Boulevard Beaumarchais,0
4072,Mathieu,Manon,8 Rue Saint-Antoine,0
4073,Moreau,Oceane,167 Boulevard Saint-Germain,0
4074,Fournier,Inconnu,196 Rue De La Paix,1
4075,Martin,Sarah,192 Boulevard Haussmann,0
4076,Legrand,Dominique,106 Rue Du Temple,1
4077,David,Dominique,73 Avenue Philippe-Auguste,3
4078,Morel,Nathalie,121 Avenue De La Bastille,0
4079,Sanchez,Laetitia,96 Avenue Trudaine,1
4080,Nicolas,Philippe,105 Rue Amelot,1
4081,Roux,David,149 Rue Cardinet,3
4082,Boyer,Chantal,64 Rue Saint-Maur,0
4083,Martinez,Marie,5 Avenue Hoche,0
4084,Moreau,Daniel,37 Rue De Belleville,0
4085,Richard,Nicolas,59 Rue Oberkampf,4
4086,Henry,Claire,94 Boulevard Du Temple,1
4087,Faure,Caroline,137 Rue De Belleville,4
4088,Lefebvre,Sophie,8 Boulevard Beaumarchais,3
4089,Nicolas,Corinne,86 Boulevard Haussmann,0
4090,Inconnu,Stephanie,9 Avenue Philippe-Auguste,0
4091,Martin,Vincent,48 Rue Oberkampf,0
4092,Lefevre,David,71 Boulevard Jules Ferry,1
4093,Noel,Anne,188 Rue De La Folie-Méricourt,0
4094,Thomas,Pascal,43 Rue Du Faubourg Saint-Honoré,4
4095,Boyer,Valerie,118 Boulevard Beaumarchais,0
4096,Roche,Philippe,Adresse_Inconnue,4
4097,Lefevre,Veronique,Adresse_Inconnue,0
4098,Joly,Nicolas,84 Avenue Philippe-Auguste,3
4099,Fournier,Nicole,8 Boulevard De Rochechouart,0
4100,Duval,Bruno,137 Boulevard De Rochechouart,4
4101,Andre,Caroline,133 Rue De Rivoli,0
4102,David,Martine,75 Rue De Courcelles,0
4103,Martinez,Delphine,119 Boulevard De Magenta,0
4104,Martinez,Lea,115 Rue Cardinet,0
4105,Roy,Sophie,71 Boulevard Des Batignolles,3
4106,Morin,Bernard,79 Rue Saint-Maur,0
4107,Mercier,Virginie,32 Avenue Hoche,0
4108,Lefevre,Stephane,67 Rue De Lévis,4
4109,Inconnu,Delphine,82 Avenue De Wagram,0
4110,Muller,Laetitia,65 Avenue Victor Hugo,2
4111,Michel,Lisa,143 Rue Jean-Pierre Timbaud,0
4112,Muller,Stephanie,25 Rue De Belleville,3
4113,Morel,Sophie,96 Avenue Montaigne,0
4114,Legrand,Chantal,168 Boulevard Malesherbes,2
4115,Martinez,Camille,25 Rue Des Martyrs,0
4116,Bernard,Christine,189 Rue Condorcet,0
4117,Moreau,Virginie,108 Rue De La Folie-Méricourt,0
4118,Gauthier,Marie,87 Boulevard Haussmann,0
4119,Robin,Inconnu,101 Avenue Des Champs-Elysées,2
4120,Lambert,Alain,35 Avenue De Clichy,3
4121,Roux,Emilie,135 Rue Saint-Antoine,0
4122,Francois,Christine,85 Rue De La Paix,2
4123,Andre,Veronique,97 Rue Popincourt,4
4124,Denis,Inconnu,117 Avenue Ledru-Rollin,0
4125,Martinez,Jacqueline,118 Boulevard Richard-Lenoir,2
4126,Simon,Julien,133 Avenue De La République,2
4127,Chevalier,Virginie,25 Rue Amelot,0
4128,Faure,Monique,112 Rue Condorcet,0
4129,Clement,Eric,47 Boulevard Voltaire,2
4130,Denis,Michel,45 Rue De Belleville,1
4131,David,Stephanie,107 Boulevard Richard-Lenoir,0
4132,Bernard,Manon,160 Rue De Lévis,0
4133,Perrin,Laetitia,147 Boulevard Du Temple,0
4134,Henry,Nathalie,95 Rue De Belleville,1
4135,Durand,Christine,126 Boulevard De Magenta,0
4136,Bernard,Jean,176 Boulevard Beaumarchais,4
4137,Legrand,Lisa,59 Rue Du Temple,4
4138,Duval,Delphine,98 Avenue Victor Hugo,0
4139,Dubois,Delphine,109 Rue De La Paix,0
4140,Lambert,Fabrice,92 Rue De Ménilmontant,0
4141,Leroy,Frederic,180 Rue Du Temple,4
4142,Vincent,Laetitia,99 Rue De Rome,0
4143,Faure,Pascale,27 Rue De Courcelles,4
4144,Bernard,Chantal,44 Rue Lafayette,0
4145,Girard,Corinne,152 Boulevard Saint-Germain,1
4146,Fournier,Lisa,144 Rue De La Paix,2
4147,Gauthier,Lisa,188 Rue De Lévis,0
4148,Perrin,Francine,156 Boulevard Beaumarchais,1
4149,Boyer,Daniel,43 Rue Saint-Antoine,3
4150,Lefevre,Julien,153 Rue Lafayette,0
4151,Martin,Laurent,51 Rue Cardinet,0
4152,Petit,Stephane,45 Boulevard Des Batignolles,0
4153,Henry,Alain,12 Boulevard Malesherbes,0
4154,Bernard,Nicole,168 Rue De La Roquette,1
4155,Richard,Sarah,5 Rue Des Martyrs,3
4156,Petit,Eric,118 Boulevard Voltaire,0
4157,Guerin,Alain,165 Boulevard Malesherbes,0
4158,Leroy,Daniel,196 Avenue De La Bastille,4
4159,Roux,Corinne,199 Rue De Belleville,2
4160,Legrand,Martine,159 Rue De Rome,1
4161,Leroy,Pascal,61 Rue Du Faubourg Saint-Honoré,0
4162,Clement,Frederic,129 Avenue Trudaine,3
4163,Guerin,Michel,172 Boulevard Richard-Lenoir,2
4164,Garcia,Marie,188 Avenue Trudaine,1
4165,Morel,Caroline,68 Rue Cardinet,0
4166,Girard,Inconnu,30 Rue Des Martyrs,0
4167,Gautier,Francoise,73 Rue Popincourt,0
4168,Inconnu,Virginie,106 Avenue De La Bastille,0
4169,Gerard,Philippe,34 Rue De La Paix,2
4170,Masson,Lea,105 Rue De Prony,0
4171,Rousseau,Sebastien,65 Avenue Philippe-Auguste,3
4172,Fournier,Francine,71 Rue Condorcet,0
4173,Thomas,Valerie,55 Boulevard Jules Ferry,0
4174,Leroy,Brigitte,36 Rue Blanche,0
4175,Clement,Claire,80 Boulevard Jules Ferry,4
4176,Vincent,Pierre,Adresse_Inconnue,0
4177,Bernard,Frederic,124 Rue Du Faubourg Saint-Honoré,2
4178,Andre,Vincent,32 Boulevard Pereire,0
4179,Dupont,Sebastien,118 Avenue Philippe-Auguste,0
4180,Roger,Christophe,38 Rue De La Paix,2
4181,Lambert,Julie,108 Rue De La Roquette,0
4182,Garcia,Nicolas,104 Boulevard De Rochechouart,0
4183,Roy,Oceane,119 Rue Condorcet,3
4184,Mercier,Jacqueline,173 Avenue De Clichy,2
4185,Masson,Martine,78 Boulevard Saint-Germain,0
4186,Moreau,Emilie,24 Rue Du Faubourg Saint-Honoré,0
4187,Inconnu,Frederic,77 Rue Saint-Antoine,3
4188,Morin,Valerie,177 Avenue Parmentier,0
4189,Inconnu,Valerie,150 Rue Du Faubourg Saint-Honoré,0
4190,Fournier,Jean,108 Avenue Hoche,2
4191,Bernard,Francine,120 Rue Du Faubourg Saint-Honoré,4
4192,Petit,Bruno,23 Avenue Ledru-Rollin,0
4193,Leroy,Celine,67 Rue Cardinet,0
4194,Martinez,Thierry,140 Rue Amelot,1
4195,Durand,Sylvie,154 Avenue Hoche,0
4196,Lemaire,Dominique,62 Rue De Lévis,2
4197,Roche,Laurent,101 Boulevard Haussmann,0
4198,Martin,Marie,43 Rue De Lévis,0
4199,Perrin,Thierry,140 Boulevard Voltaire,3
4200,Fontaine,Celine,104 Boulevard De Rochechouart,0
4201,Bernard,Sophie,65 Rue De Belleville,4
4202,Durand,Nicolas,92 Rue Des Martyrs,0
4203,Durand,Laurent,198 Boulevard Richard-Lenoir,0
4204,Petit,Francine,13 Avenue Parmentier,2
4205,Roger,Lisa,1 Rue Saint-Antoine,1
4206,Faure,Patrick,79 Boulevard Richard-Lenoir,2
4207,Clement,Stephanie,137 Rue Oberkampf,2
4208,Simon,Nathalie,56 Rue De Courcelles,0
4209,Boyer,Patrick,177 Rue De La Paix,3
4210,Garnier,Julie,131 Avenue Ledru-Rollin,0
4211,Vincent,Alain,80 Boulevard De Magenta,0
4212,Inconnu,Fabrice,18 Rue De Belleville,0
4213,Garnier,Anne,54 Avenue Montaigne,0
4214,Michel,Lea,11 Avenue De La République,3
4215,Blanc,Laurent,166 Rue De La Folie-Méricourt,0
4216,Michel,Monique,114 Avenue De La Bastille,4
4217,Joly,Daniel,110 Avenue Victor Hugo,0
4218,Blanc,Delphine,196 Rue De Prony,1
4219,Henry,Virginie,101 Rue De Belleville,0
4220,Fontaine,Stephane,139 Rue Jean-Pierre Timbaud,1
4221,Boyer,David,Adresse_Inconnue,2
4222,Roussel,Caroline,97 Avenue De La Bastille,0
4223,Morin,Marianne,90 Avenue De La République,0
4224,Roussel,David,161 Rue Cardinet,0
4225,Roux,Sylvie,133 Avenue Des Champs-Elysées,0
4226,Guerin,Martine,104 Avenue Montaigne,0
4227,Clement,Veronique,23 Boulevard Jules Ferry,0
4228,Inconnu,Inconnu,133 Avenue De La République,2
4229,Nguyen,Frederic,150 Rue De Prony,0
4230,Morel,Brigitte,75 Rue De Belleville,3
4231,Duval,Isabelle,174 Rue Condorcet,0
4232,Guerin,Christine,65 Boulevard Pereire,0
4233,Rousseau,Veronique,89 Avenue Victor Hugo,4
4234,Garnier,Brigitte,42 Avenue Victor Hugo,0
4235,Leroy,Delphine,10 Rue Blanche,1
4236,Laurent,Jacqueline,101 Rue De Rome,2
4237,Dupont,Delphine,55 Avenue Ledru-Rollin,1
4238,Roy,Stephanie,57 Avenue Des Champs-Elysées,4
4239,Chevalier,Karine,69 Rue Saint-Maur,3
4240,Muller,Lea,25 Avenue Trudaine,3
4241,Inconnu,Christine,172 Avenue Montaigne,3
4242,Vincent,Pascale,55 Rue Des Martyrs,0
4243,Lefebvre,Olivier,106 Boulevard Jules Ferry,0
4244,Joly,Sarah,126 Avenue De La Bastille,0
4245,Roche,Laetitia,3 Rue Saint-Maur,4
4246,Fournier,Sandrine,111 Rue De Belleville,0
4247,Garnier,Sophie,49 Avenue De Clichy,0
4248,Bertrand,Julie,19 Rue Condorcet,0
4249,Dupont,Brigitte,67 Avenue Des Champs-Elysées,0
4250,Masson,Eric,25 Rue Saint-Maur,0
4251,Denis,Francine,189 Avenue Parmentier,2
4252,Andre,Emma,83 Rue Lafayette,1
4253,David,Sandrine,81 Rue Blanche,0
4254,Martin,Vincent,135 Rue De Rome,3
4255,Laurent,Daniel,199 Boulevard Des Batignolles,0
4256,Clement,Patrick,149 Rue De Prony,0
4257,Martin,Francine,38 Rue De Charonne,2
4258,Muller,Stephane,93 Boulevard Voltaire,2
4259,Bertrand,Laetitia,103 Rue De La Roquette,0
4260,Morel,Brigitte,145 Boulevard Du Temple,3
4261,Mathieu,Caroline,159 Rue De Lévis,2
4262,Fontaine,Stephane,30 Boulevard Jules Ferry,2
4263,Petit,Nathalie,149 Boulevard Jules Ferry,1
4264,Mercier,Laurent,26 Avenue Trudaine,0
4265,Laurent,Pascal,25 Boulevard Voltaire,2
4266,Guerin,Nicolas,28 Rue Du Faubourg Saint-Honoré,1
4267,Inconnu,Michel,150 Boulevard De Magenta,2
4268,David,Vincent,Adresse_Inconnue,0
4269,Perrin,Corinne,76 Rue Oberkampf,3
4270,Masson,Marianne,14 Rue De Charonne,2
4271,Dupont,Jacqueline,129 Boulevard Pereire,4
4272,Lemaire,Sophie,36 Avenue Trudaine,3
4273,Garnier,David,21 Avenue De La Bastille,0
4274,Garnier,Catherine,14 Avenue De La Bastille,0
4275,Michel,Manon,101 Rue Oberkampf,4
4276,Lopez,Daniel,3 Boulevard De Magenta,0
4277,Robert,Francoise,70 Rue De Charonne,0
4278,Clement,Nathalie,73 Rue Popincourt,1
4279,Francois,Nicolas,62 Rue Des Martyrs,0
4280,Francois,Pascale,129 Avenue Hoche,0
4281,Simon,Laurent,169 Avenue Parmentier,0
4282,Roussel,Sebastien,97 Rue Des Martyrs,2
4283,Chevalier,Dominique,143 Rue Des Martyrs,2
4284,Lefevre,Caroline,49 Rue Saint-Antoine,0
4285,Bernard,Sarah,21 Rue De La Paix,1
4286,Nicolas,Christine,27 Boulevard Voltaire,0
4287,Inconnu,Olivier,150 Avenue Montaigne,0
4288,Denis,Veronique,157 Boulevard Richard-Lenoir,0
4289,Lopez,Karine,33 Boulevard Du Temple,0
4290,Richard,Laurent,190 Rue De Belleville,1
4291,Gerard,Stephanie,189 Avenue De La République,0
4292,Martinez,Pascale,181 Boulevard Haussmann,2
4293,Noel,Karine,133 Avenue Ledru-Rollin,2
4294,Mercier,Pascale,174 Boulevard Malesherbes,4
4295,Lopez,Laurent,38 Rue De Rome,0
4296,Leroy,Stephanie,135 Rue Des Martyrs,0
4297,Michel,Isabelle,61 Boulevard Voltaire,4
4298,Robin,Olivier,88 Rue De La Roquette,0
4299,Girard,Francine,23 Rue De Belleville,2
4300,Roger,Celine,157 Avenue De Wagram,2
4301,Faure,Martine,93 Rue De La Folie-Méricourt,0
4302,Dupont,Brigitte,Adresse_Inconnue,2
4303,Bernard,Pascale,84 Avenue De La Bastille,0
4304,Guerin,Caroline,176 Rue De Courcelles,0
4305,Lefebvre,Oceane,137 Rue Oberkampf,2
4306,Roussel,Frederic,186 Rue Du Temple,3
4307,Nicolas,Karine,47 Rue Oberkampf,1
4308,Garcia,Sandrine,193 Rue Popincourt,0
4309,Roger,Lea,128 Boulevard Malesherbes,1
4310,Mathieu,Laetitia,177 Boulevard Beaumarchais,3
4311,Robin,Daniel,38 Avenue Philippe-Auguste,0
4312,Legrand,Inconnu,76 Rue De La Folie-Méricourt,4
4313,Fontaine,Bernard,47 Avenue Ledru-Rollin,3
4314,Bonnet,Nicolas,16 Avenue Philippe-Auguste,1
4315,Dubois,Nathalie,62 Rue Oberkampf,3
4316,Simon,Emma,67 Avenue De Wagram,0
4317,Henry,Sebastien,42 Rue Condorcet,0
4318,Dubois,Sylvie,119 Boulevard Beaumarchais,1
4319,Clement,Sandrine,68 Rue Blanche,0
4320,Nguyen,Laurent,119 Avenue De La République,0
4321,Lemaire,Isabelle,89 Rue De Belleville,0
4322,Petit,Martine,62 Avenue De Clichy,3
4323,Denis,Dominique,80 Boulevard Saint-Germain,2
4324,Roche,Eric,47 Rue Jean-Pierre Timbaud,0
4325,Nguyen,Pierre,89 Rue De Charonne,2
4326,Robert,Pierre,22 Boulevard Du Temple,4
4327,Richard,Nicolas,73 Rue De Prony,0
4328,Mathieu,Nathalie,22 Rue Saint-Maur,0
4329,Roux,Francine,151 Boulevard Pereire,0
4330,David,Philippe,176 Rue Blanche,4
4331,Legrand,Nathalie,99 Rue De Prony,3
4332,Roux,Lisa,130 Rue Cardinet,0
4333,Guerin,Valerie,35 Avenue De La Bastille,0
4334,Dumont,Julien,157 Boulevard Du Temple,4
4335,Gauthier,Aurelie,63 Avenue Victor Hugo,2
4336,Fournier,Camille,148 Rue De Rome,4
4337,Mathieu,Pascal,144 Rue De Lévis,4
4338,Joly,David,137 Rue De Courcelles,0
4339,Dumont,Brigitte,181 Rue Condorcet,4
4340,Leroy,Eric,111 Rue Du Temple,0
4341,Lefebvre,Pascale,53 Rue Des Martyrs,0
4342,Lopez,Philippe,143 Avenue De La Bastille,0
4343,Roger,Catherine,83 Boulevard Richard-Lenoir,4
4344,Faure,Aurelie,50 Avenue Ledru-Rollin,0
4345,Mercier,Nicole,25 Avenue De La Bastille,0
4346,Gauthier,Brigitte,6 Rue Blanche,0
4347,Roux,Michel,163 Rue Popincourt,4
4348,Girard,Christine,88 Rue De Rivoli,0
4349,Henry,Delphine,15 Rue De Prony,0
4350,Vincent,Patrick,71 Avenue De La République,4
4351,Duval,Christophe,49 Boulevard Richard-Lenoir,1
4352,Francois,Sylvie,97 Rue De Prony,0
4353,Morin,Olivier,75 Rue Du Temple,3
4354,Lambert,Nicolas,178 Rue De La Folie-Méricourt,0
4355,Inconnu,Sylvie,69 Boulevard De Rochechouart,0
4356,Blanc,Bernard,200 Boulevard Pereire,0
4357,Dumont,Isabelle,116 Boulevard Malesherbes,0
4358,Roger,Camille,154 Rue Des Martyrs,0
4359,Simon,Oceane,120 Rue De Rivoli,3
4360,Rousseau,Isabelle,128 Rue Du Faubourg Saint-Honoré,3
4361,Legrand,Emilie,63 Rue Saint-Antoine,1
4362,Nicolas,David,126 Rue Popincourt,0
4363,Masson,Christophe,175 Rue De La Paix,4
4364,Noel,Oceane,128 Rue Oberkampf,0
4365,Robert,Francine,118 Boulevard Haussmann,2
4366,Robert,Virginie,77 Boulevard Haussmann,0
4367,Lemaire,Emma,133 Rue De Rome,1
4368,Bonnet,Daniel,153 Boulevard Pereire,0
4369,Rousseau,Francoise,87 Avenue Victor Hugo,0
4370,Lefevre,Nicole,47 Avenue Ledru-Rollin,4
4371,Guerin,Pascale,106 Boulevard Pereire,0
4372,Durand,Francine,160 Rue De La Paix,0
4373,Leroy,Delphine,92 Rue Du Temple,1
4374,Thomas,Veronique,34 Rue De La Folie-Méricourt,0
4375,Muller,Sebastien,25 Avenue Ledru-Rollin,0
4376,Bertrand,Fabrice,23 Rue Lafayette,0
4377,Henry,Pascal,75 Boulevard Beaumarchais,0
4378,Robert,Olivier,93 Avenue Montaigne,0
4379,Vincent,Lisa,116 Avenue Hoche,3
4380,Perrin,Daniel,71 Rue Lafayette,1
4381,Moreau,Jean,156 Boulevard Beaumarchais,1
4382,Boyer,Nicolas,174 Avenue Victor Hugo,3
4383,Bonnet,Fabrice,58 Rue De La Paix,2
4384,Inconnu,Virginie,131 Rue Cardinet,0
4385,Perrin,Lea,42 Rue De Rivoli,0
4386,Laurent,Inconnu,49 Rue Des Martyrs,0
4387,Faure,Jacqueline,167 Avenue Ledru-Rollin,3
4388,Guerin,Eric,52 Avenue Trudaine,0
4389,Lefebvre,Lisa,161 Avenue Trudaine,0
4390,Martin,Celine,43 Boulevard De Rochechouart,2
4391,Morel,Martine,74 Rue Amelot,0
4392,Laurent,Vincent,86 Avenue Parmentier,0
4393,Boyer,Marianne,169 Boulevard Du Temple,0
4394,David,Anne,83 Avenue Trudaine,1
4395,Andre,Fabrice,39 Boulevard Voltaire,4
4396,Rousseau,Sandrine,103 Avenue Montaigne,2
4397,Inconnu,Emilie,109 Boulevard Pereire,4
4398,Gauthier,Laurent,191 Rue Saint-Maur,0
4399,Michel,Thierry,82 Rue De La Folie-Méricourt,0
4400,Henry,Veronique,93 Rue De Lévis,0
4401,Mathieu,Corinne,183 Boulevard Pereire,0
4402,Leroy,Lea,169 Boulevard Des Batignolles,0
4403,Lefebvre,Nicole,154 Rue Saint-Maur,0
4404,Petit,Marianne,156 Avenue Victor Hugo,4
4405,Thomas,Lisa,119 Avenue De Wagram,4
4406,Laurent,Nathalie,145 Rue Amelot,0
4407,Roche,Julien,69 Avenue Des Champs-Elysées,4
4408,Guerin,Fabrice,97 Avenue Hoche,3
4409,David,Frederic,177 Avenue Parmentier,3
4410,Blanc,Sebastien,153 Avenue Parmentier,0
4411,Roussel,Nathalie,80 Rue Amelot,4
4412,Leroy,Celine,110 Rue De Rome,0
4413,Blanc,Emilie,7 Boulevard Des Batignolles,0
4414,Lopez,Martine,181 Rue Des Martyrs,0
4415,Guerin,Patrick,137 Rue Saint-Maur,3
4416,Girard,Olivier,72 Avenue Ledru-Rollin,1
4417,Blanc,Monique,166 Rue Du Temple,0
4418,Fournier,Marianne,187 Boulevard Richard-Lenoir,0
4419,Michel,Sophie,165 Boulevard Beaumarchais,0
4420,Leroy,Veronique,134 Rue De La Paix,0
4421,Muller,Christine,86 Boulevard Pereire,0
4422,Girard,Sandrine,179 Rue Du Temple,1
4423,Fournier,Catherine,184 Rue De Belleville,0
4424,Gerard,Stephanie,111 Rue De La Folie-Méricourt,3
4425,Laurent,Laetitia,162 Avenue Philippe-Auguste,3
4426,Fournier,Chantal,146 Rue Du Temple,1
4427,Fontaine,Olivier,33 Rue De La Paix,0
4428,Blanc,Sylvie,73 Rue Condorcet,2
4429,Leroy,Christine,86 Rue Jean-Pierre Timbaud,4
4430,Lopez,Karine,182 Avenue De La Bastille,0
4431,Mathieu,Jacqueline,162 Rue Lafayette,3
4432,Michel,Lea,49 Rue Du Faubourg Saint-Honoré,2
4433,David,Nathalie,72 Rue Lafayette,0
4434,Gautier,Michel,87 Boulevard De Magenta,4
4435,Blanc,Vincent,115 Rue De Prony,0
4436,Leroy,Vincent,140 Boulevard Jules Ferry,0
4437,Denis,Frederic,172 Avenue De La Bastille,0
4438,Rousseau,Stephanie,170 Rue De Courcelles,2
4439,Lopez,Anne,76 Avenue Montaigne,0
4440,Gautier,Claire,5 Rue De Rivoli,0
4441,Dubois,Nicolas,85 Avenue Des Champs-Elysées,0
4442,Clement,Daniel,2 Boulevard Saint-Germain,2
4443,Lefebvre,Bernard,75 Rue Du Faubourg Saint-Honoré,0
4444,Lefevre,Martine,11 Boulevard Des Batignolles,1
4445,Roche,Eric,162 Rue Amelot,0
4446,Morel,Philippe,67 Boulevard De Magenta,0
4447,Guerin,Pascal,105 Rue Saint-Maur,0
4448,Simon,Manon,137 Rue Saint-Antoine,4
4449,David,Jean,113 Rue De Rivoli,0
4450,Laurent,Celine,146 Rue Oberkampf,0
4451,Clement,Frederic,10 Avenue De La Bastille,0
4452,Morin,Sandrine,89 Rue Saint-Antoine,3
4453,Martin,Chantal,78 Boulevard Beaumarchais,0
4454,Bertrand,Lea,191 Rue Saint-Maur,3
4455,Chevalier,Julien,3 Rue Lafayette,0
4456,Martin,Marianne,39 Avenue Victor Hugo,0
4457,Moreau,Stephane,154 Rue De La Paix,4
4458,Fournier,Sebastien,180 Rue Popincourt,4
4459,Henry,Nicole,123 Boulevard Jules Ferry,0
4460,Dumont,Chantal,191 Rue De Rome,2
4461,Petit,Delphine,35 Rue De Rivoli,0
4462,Roy,Anne,123 Rue Lafayette,2
4463,Lambert,Bruno,172 Rue Jean-Pierre Timbaud,0
4464,Thomas,Emma,63 Boulevard De Magenta,0
4465,Martin,Jacqueline,188 Rue Jean-Pierre Timbaud,0
4466,Inconnu,Frederic,69 Boulevard Du Temple,0
