ID_Personne,Nom,Prenom,Adresse,CSP
106510,Roger,Nicole,108 Boulevard Clemenceau,0
106511,Lefebvre,Inconnu,85 Rue De La République,4
106512,Robin,Francine,44 Rue Pasteur,4
106513,Fournier,Pascale,23 Boulevard Clemenceau,3
106514,Vincent,Michel,114 Rue Pasteur,0
106515,Henry,Patrick,64 Rue Du Commerce,0
106516,Nicolas,Julien,66 Rue De L'Essonne,0
106517,Denis,Daniel,70 Avenue Du Général De Gaulle,0
106518,Masson,Patrick,133 Rue Des Roses,1
106519,Legrand,Marie,61 Rue De L'Église,0
106520,Durand,Nicole,123 Rue De La République,1
106521,Michel,Stephane,50 Avenue De L'Europe,1
106522,Girard,Thierry,127 Rue De La Mairie,0
106523,Lambert,Marie,75 Avenue De L'Europe,0
106524,Francois,Inconnu,73 Boulevard De L'Hôpital,2
106525,Rousseau,Pascale,71 Avenue De La Gare,2
106526,Inconnu,Stephane,22 Avenue Foch,4
106527,Noel,Veronique,123 Rue Nationale,0
106528,Faure,Corinne,88 Avenue De L'Europe,2
106529,Joly,Caroline,49 Rue Pasteur,4
106530,Girard,Karine,137 Avenue Jean Jaurès,0
106531,Bernard,Francine,47 Rue De La Mairie,0
106532,Petit,Veronique,17 Avenue Des Lilas,1
106533,Lefebvre,Lea,17 Avenue Carnot,1
106534,Morin,Nicole,99 Avenue Des Écoles,1
106535,Faure,Virginie,127 Rue Nationale,0
106536,Vincent,Valerie,23 Avenue Des Écoles,3
106537,Inconnu,Virginie,29 Avenue Des Écoles,0
106538,Rousseau,Laetitia,106 Rue Du Stade,1
106539,Joly,Isabelle,110 Avenue Du Parc,0
106540,Lopez,Corinne,18 Avenue Carnot,0
106541,Sanchez,Delphine,146 Rue De L'Essonne,3
106542,Garnier,Bernard,137 Boulevard Des Champs,1
106543,Martin,Thierry,71 Rue Du Commerce,3
106544,David,Isabelle,113 Rue De L'Essonne,2
106545,Roussel,Eric,89 Rue De La Gendarmerie,0
106546,Bernard,Caroline,8 Rue De La Mairie,0
106547,Roger,Emilie,36 Rue De La Gendarmerie,0
106548,Leroy,Thierry,23 Avenue De La Poste,3
106549,Lefevre,Francine,101 Boulevard Des Platanes,0
106550,Vincent,Lisa,5 Rue De L'Église,1
106551,Durand,Pierre,113 Avenue Du Parc,0
106552,Michel,Laetitia,40 Avenue Des Lilas,2
106553,Mercier,Patrick,22 Rue De La Mairie,2
106554,Faure,Martine,107 Boulevard De L'Hôpital,0
106555,Perrin,Brigitte,147 Boulevard De La Paix,3
106556,Chevalier,Sophie,19 Rue De La République,3
106557,Dubois,Frederic,129 Rue De L'Essonne,2
106558,Muller,David,21 Boulevard Des Champs,0
106559,Michel,Christine,69 Avenue Carnot,2
106560,Martin,Pascale,64 Avenue Des Écoles,0
106561,Gerard,Sophie,11 Avenue François Mitterrand,1
106562,Sanchez,Pierre,74 Boulevard Clemenceau,0
106563,Guerin,Karine,137 Avenue De L'Europe,0
106564,Mercier,Claire,33 Avenue Foch,4
106565,Lefebvre,Stephanie,26 Rue De L'Église,2
106566,Legrand,Chantal,139 Avenue Des Lilas,3
106567,Petit,Laurent,24 Rue De La Mairie,4
106568,Inconnu,Alain,139 Rue Des Roses,0
106569,Robert,Delphine,69 Boulevard Victor Hugo,0
106570,Legrand,Bernard,149 Rue De La Mairie,2
106571,Roger,Delphine,15 Avenue De La Gare,0
106572,Richard,Philippe,110 Rue Des Roses,0
106573,Petit,Alain,72 Avenue De L'Europe,0
106574,Robert,Anne,9 Boulevard Victor Hugo,0
106575,Laurent,Emilie,75 Rue Du Stade,4
106576,Laurent,Jean,120 Rue Gambetta,4
106577,Mercier,Nathalie,73 Avenue Du Parc,0
106578,Perrin,Emma,117 Avenue Jean Jaurès,1
106579,Henry,Thierry,136 Rue Du Stade,0
106580,Lopez,Brigitte,18 Boulevard Des Sports,2
106581,Dubois,Karine,46 Rue Du Commerce,0
106582,Robin,Daniel,81 Avenue De La Gare,0
106583,Robert,Lea,20 Avenue Jean Jaurès,2
106584,Duval,Isabelle,121 Rue Nationale,4
106585,Petit,Laurent,34 Rue De La République,1
106586,Gautier,Sophie,118 Rue De La République,0
106587,Lambert,Philippe,36 Avenue Carnot,0
106588,Bernard,Marie,88 Rue De L'Église,4
106589,Morin,Stephane,12 Rue Du Stade,1
106590,Rousseau,Isabelle,114 Avenue Des Lilas,0
106591,Blanc,Stephanie,4 Avenue Carnot,0
106592,Rousseau,Emilie,39 Rue Du Commerce,1
106593,Lefebvre,Stephanie,114 Rue De La République,0
106594,Roy,Thierry,47 Avenue De La Gare,0
106595,Mathieu,Marie,106 Rue Du Commerce,0
106596,Garnier,Laetitia,108 Rue Du Commerce,0
106597,Simon,Laurent,81 Boulevard De L'Hôpital,2
106598,Perrin,Christine,109 Rue Gambetta,0
106599,Roche,Marianne,141 Boulevard Des Sports,0
106600,Lambert,Nathalie,89 Boulevard De La Paix,0
106601,Petit,Bruno,19 Rue De La Mairie,0
106602,Robin,Camille,40 Avenue Des Tilleuls,3
106603,Roussel,Laetitia,118 Rue Du Commerce,0
106604,Lambert,Laetitia,46 Rue Des Écoles,0
106605,Lefevre,Jacqueline,131 Avenue Du Général De Gaulle,0
106606,Clement,Manon,115 Avenue De La Poste,0
106607,Martinez,David,61 Avenue Jean Jaurès,2
106608,David,Francoise,139 Boulevard Victor Hugo,1
106609,Rousseau,Corinne,79 Rue Pasteur,0
106610,Martinez,Aurelie,2 Rue Des Écoles,4
106611,Bertrand,Corinne,53 Boulevard Des Sports,3
106612,Mercier,Julien,92 Avenue Foch,0
106613,Clement,Jacqueline,145 Boulevard Clemenceau,0
106614,Petit,Fabrice,79 Boulevard Des Sports,2
106615,Martinez,Corinne,81 Avenue Carnot,0
106616,Garcia,Pascale,34 Avenue Des Écoles,0
106617,Faure,Philippe,44 Boulevard Des Champs,0
106618,Clement,Camille,56 Rue Nationale,0
106619,Morel,Claire,146 Avenue Carnot,0
106620,Lopez,Fabrice,81 Rue Pasteur,2
106621,Inconnu,Stephane,18 Avenue De La Gare,1
106622,Robin,Vincent,123 Boulevard Des Platanes,0
106623,Martinez,Catherine,4 Avenue Du Général De Gaulle,0
106624,Martin,Caroline,25 Rue Du Commerce,0
106625,Legrand,David,14 Rue Des Roses,4
106626,Michel,Isabelle,42 Avenue Des Tilleuls,0
106627,Legrand,Veronique,15 Avenue Jean Jaurès,0
106628,Henry,Pascal,150 Avenue Du Général De Gaulle,0
106629,Robert,Emma,113 Rue De L'Église,2
106630,Durand,Corinne,127 Rue De La République,0
106631,Clement,Christine,7 Rue Nationale,0
106632,Clement,Eric,116 Avenue Du Général De Gaulle,2
106633,Petit,Veronique,27 Avenue De La Gare,0
106634,Gerard,Pierre,1 Avenue Des Lilas,0
106635,Michel,Patrick,140 Boulevard Des Champs,3
106636,Duval,Laurent,60 Avenue Carnot,0
106637,Martinez,Camille,19 Rue Nationale,0
106638,Faure,Olivier,98 Rue Nationale,0
106639,Laurent,Nicolas,6 Avenue De La Gare,3
106640,Roche,Virginie,147 Boulevard Des Platanes,0
106641,Legrand,Anne,130 Boulevard Des Platanes,4
106642,Moreau,Monique,8 Avenue Jean Jaurès,0
106643,Perrin,Laurent,66 Boulevard Des Champs,2
106644,Nicolas,Stephanie,145 Avenue De La Gare,2
106645,Perrin,Lisa,25 Avenue Foch,0
106646,Martin,Thierry,4 Boulevard Des Champs,0
106647,Fournier,Philippe,13 Avenue Des Tilleuls,1
106648,Nicolas,Eric,92 Avenue Des Lilas,0
106649,Morel,Lea,58 Boulevard Des Sports,0
106650,Faure,Pascal,30 Rue Du Stade,2
106651,Dupont,Francine,148 Rue Des Écoles,0
106652,Morel,Thierry,40 Avenue Du Parc,0
106653,Lemaire,Delphine,17 Rue Des Roses,2
106654,Joly,Emilie,14 Boulevard Des Sports,0
106655,Sanchez,Isabelle,14 Rue De L'Église,0
106656,Blanc,Aurelie,Adresse_Inconnue,4
106657,Lopez,Karine,97 Rue De La Gendarmerie,0
106658,Martin,Martine,70 Rue Des Roses,1
106659,Lambert,Jean,85 Avenue Carnot,0
106660,Faure,Brigitte,128 Rue De La République,0
106661,Nicolas,Stephane,34 Avenue De La Poste,2
106662,Guerin,Valerie,45 Avenue Carnot,0
106663,Chevalier,Veronique,95 Boulevard Des Platanes,4
106664,Perrin,Dominique,128 Avenue François Mitterrand,3
106665,Moreau,Celine,49 Avenue Du Général De Gaulle,3
106666,Joly,Anne,68 Rue De La Mairie,0
106667,Roy,Sophie,82 Rue De La Mairie,4
106668,Dupont,Delphine,144 Avenue De La Gare,1
106669,Mathieu,Lea,19 Avenue Des Écoles,0
106670,Bonnet,Olivier,90 Boulevard Clemenceau,0
106671,Durand,Marie,136 Rue Du Stade,0
106672,Simon,Oceane,75 Boulevard Victor Hugo,2
106673,Gauthier,Thierry,123 Rue Des Écoles,0
106674,Simon,Stephane,95 Rue Pasteur,3
106675,Leroy,Pierre,23 Avenue Foch,0
106676,Muller,Bruno,136 Boulevard Liberté,0
106677,Dupont,Emma,64 Rue De L'Église,3
106678,Henry,Sebastien,20 Boulevard Des Sports,3
106679,Mathieu,Daniel,132 Boulevard De L'Hôpital,3
106680,Lambert,Laurent,80 Rue Des Écoles,0
106681,Guerin,Thierry,146 Avenue Des Tilleuls,1
106682,Bernard,Sebastien,19 Rue Des Roses,2
106683,Nguyen,Pascal,Adresse_Inconnue,0
106684,Sanchez,Manon,67 Boulevard Clemenceau,4
106685,Vincent,Emilie,42 Rue Du Stade,0
106686,Mercier,David,136 Boulevard Victor Hugo,0
106687,Mercier,Philippe,106 Avenue De La Poste,0
106688,Rousseau,Francine,19 Avenue Du Général De Gaulle,2
106689,Bernard,Lisa,96 Boulevard Des Sports,0
106690,Roche,Inconnu,123 Avenue De L'Europe,2
106691,Faure,Sylvie,147 Avenue Des Écoles,4
106692,Bonnet,Stephane,94 Boulevard Des Sports,0
106693,Lambert,Thierry,42 Avenue Des Lilas,2
106694,Leroy,Olivier,75 Boulevard Des Platanes,0
106695,Bonnet,Sebastien,60 Boulevard De La Paix,1
106696,Gerard,Frederic,117 Avenue Du Parc,0
106697,Dupont,Vincent,68 Rue Nationale,0
106698,Robert,Chantal,51 Rue De L'Essonne,4
106699,Lambert,Claire,64 Boulevard Des Sports,2
106700,Garcia,Karine,44 Avenue Des Écoles,0
106701,Garnier,Isabelle,111 Avenue Jean Jaurès,0
106702,Martinez,Nathalie,36 Rue Des Roses,0
106703,Nguyen,Nicolas,50 Avenue Des Lilas,2
106704,Lefevre,Valerie,28 Rue De La Gendarmerie,0
106705,Lemaire,Eric,7 Rue Des Roses,0
106706,Thomas,Jean,3 Avenue De L'Europe,0
106707,Fournier,Oceane,120 Rue Gambetta,2
106708,Francois,Sandrine,146 Rue Des Roses,0
106709,Mercier,Bruno,138 Avenue Foch,0
106710,Roux,Julien,46 Rue De La Gendarmerie,0
106711,Roche,Bruno,118 Avenue Du Général De Gaulle,0
106712,Boyer,Inconnu,60 Boulevard De La Paix,0
106713,Francois,Nicole,107 Avenue De L'Europe,0
106714,Boyer,Karine,85 Avenue Des Écoles,0
106715,Duval,Vincent,137 Rue De L'Essonne,0
106716,Roger,Anne,16 Rue De L'Église,3
106717,Garnier,Patrick,75 Rue Nationale,2
106718,Blanc,Celine,22 Boulevard Des Sports,2
106719,Dupont,Nicole,40 Avenue Carnot,0
106720,Fournier,Sylvie,1 Avenue François Mitterrand,0
106721,Dubois,Laetitia,35 Avenue Foch,0
106722,Sanchez,Marie,124 Rue De La Gendarmerie,4
106723,Bernard,Julie,70 Boulevard Clemenceau,0
106724,Noel,Camille,97 Boulevard Victor Hugo,0
106725,Gautier,Sebastien,18 Avenue Des Écoles,0
106726,Clement,Jacqueline,127 Avenue Des Écoles,0
106727,Vincent,Emilie,86 Rue Des Roses,4
106728,Lefevre,Vincent,21 Avenue Jean Jaurès,0
106729,Gerard,Nicole,9 Rue Des Écoles,0
106730,Dupont,Lisa,132 Avenue Des Écoles,3
106731,Richard,David,51 Rue Du Commerce,4
106732,Noel,Sophie,92 Rue De La République,4
106733,Fontaine,Corinne,30 Rue Des Roses,1
106734,Blanc,Nicolas,21 Avenue De L'Europe,1
106735,Muller,Valerie,124 Rue De L'Essonne,0
106736,Francois,Jacqueline,118 Boulevard Des Platanes,0
106737,Roux,Jacqueline,42 Rue Du Commerce,3
106738,Gautier,Catherine,41 Boulevard Victor Hugo,0
106739,Lopez,Francoise,43 Rue Nationale,4
106740,Michel,Karine,57 Avenue De L'Europe,0
106741,Martin,Nathalie,11 Boulevard De La Paix,1
106742,Lambert,Chantal,94 Avenue Foch,1
106743,Gerard,Emma,12 Avenue De L'Europe,0
106744,Bernard,Jean,13 Avenue De L'Europe,3
106745,Bertrand,Brigitte,5 Boulevard De L'Hôpital,0
106746,Leroy,Laetitia,81 Boulevard Victor Hugo,0
106747,Robin,Monique,50 Avenue Foch,4
106748,Fontaine,Julien,124 Boulevard Des Champs,0
106749,Laurent,Sophie,33 Rue De La Gendarmerie,0
106750,Andre,Sylvie,65 Avenue De La Gare,0
106751,Roy,Daniel,2 Rue De L'Église,4
106752,Garcia,Caroline,51 Avenue François Mitterrand,3
106753,Muller,Olivier,8 Rue De L'Essonne,0
106754,Martin,Catherine,6 Avenue De L'Europe,0
106755,Roche,Thierry,55 Avenue De L'Europe,0
106756,Dumont,Oceane,14 Rue De La Mairie,2
106757,Robin,Julien,9 Boulevard Des Platanes,2
106758,Duval,Sophie,119 Avenue Jean Jaurès,0
106759,Clement,Francoise,50 Avenue De La Poste,1
106760,Perrin,Dominique,28 Rue De L'Essonne,2
106761,Fournier,Martine,1 Avenue De L'Europe,0
106762,Mercier,Marie,49 Avenue Foch,0
106763,Fontaine,Camille,Adresse_Inconnue,0
106764,Legrand,Thierry,100 Boulevard Des Sports,0
106765,Durand,Sophie,53 Boulevard Des Champs,2
106766,Nguyen,Daniel,94 Avenue De La Gare,0
106767,Inconnu,Nathalie,7 Boulevard De La Paix,0
106768,Martinez,Virginie,88 Boulevard Des Sports,0
106769,Duval,David,41 Avenue De L'Europe,2
106770,Legrand,Stephanie,94 Boulevard Des Sports,2
106771,Fontaine,Pascale,96 Avenue De L'Europe,1
106772,Sanchez,Patrick,7 Boulevard Victor Hugo,3
106773,Richard,Eric,150 Rue Du Stade,4
106774,Lefevre,Lisa,137 Boulevard Des Platanes,0
106775,Morel,Francoise,135 Rue De La Mairie,0
106776,Noel,Marianne,63 Boulevard De La Paix,0
106777,Lopez,Bernard,52 Rue Pasteur,0
106778,Martinez,Olivier,57 Avenue Des Lilas,1
106779,Nguyen,Patrick,144 Rue Pasteur,0
106780,Roger,Emma,148 Boulevard Des Sports,0
106781,Roux,Dominique,20 Avenue De La Gare,0
106782,Roux,Jacqueline,7 Rue Des Écoles,0
106783,Andre,Valerie,77 Rue Des Roses,0
106784,Leroy,Monique,116 Rue De La République,0
106785,Faure,Chantal,135 Avenue De L'Europe,0
106786,David,Alain,32 Avenue Carnot,4
106787,Noel,Olivier,112 Avenue Du Parc,1
106788,Roger,Anne,74 Avenue De La Gare,0
106789,Petit,Nicolas,36 Rue De La Gendarmerie,1
106790,Mathieu,Isabelle,21 Avenue Du Général De Gaulle,0
106791,Joly,Chantal,113 Rue Des Roses,3
106792,Durand,Emma,123 Rue De La République,2
106793,Lemaire,Lea,107 Boulevard Victor Hugo,0
106794,Richard,Christophe,15 Avenue Du Général De Gaulle,0
106795,David,Stephane,57 Rue De La Mairie,2
106796,Simon,Pierre,143 Rue Des Écoles,0
106797,Rousseau,Caroline,2 Boulevard De L'Hôpital,0
106798,Rousseau,Laetitia,97 Avenue De La Gare,0
106799,Petit,Nicole,50 Rue Des Roses,0
106800,David,Julien,9 Avenue Carnot,1
106801,Legrand,Aurelie,68 Avenue Du Parc,0
106802,Lefebvre,Stephanie,69 Avenue De La Gare,4
106803,Mercier,Veronique,128 Boulevard Clemenceau,3
106804,Faure,Laurent,58 Rue De L'Essonne,3
106805,Bernard,Bernard,21 Avenue De La Poste,0
106806,Andre,Sophie,61 Avenue Des Écoles,0
106807,Mathieu,Celine,35 Boulevard Des Sports,0
106808,Vincent,Christine,11 Avenue De L'Europe,4
106809,Blanc,Olivier,22 Avenue Des Lilas,0
106810,Dumont,Pierre,7 Avenue Des Tilleuls,1
106811,Duval,Julien,28 Avenue Foch,0
106812,Bonnet,Sylvie,39 Avenue François Mitterrand,1
106813,Legrand,Bernard,112 Rue De La République,1
106814,Martinez,Daniel,70 Avenue Des Lilas,0
106815,Bernard,Michel,92 Rue De La République,3
106816,Martin,Emma,29 Boulevard Des Sports,0
106817,Martin,Nathalie,89 Boulevard Liberté,2
106818,Martin,Lea,88 Avenue Carnot,0
106819,Guerin,Dominique,109 Rue Du Commerce,0
106820,Dumont,Pierre,30 Boulevard Des Sports,0
106821,Denis,Laurent,104 Avenue De La Poste,0
106822,Bonnet,Celine,35 Avenue Des Écoles,0
106823,Thomas,Bernard,88 Rue De La République,1
106824,Dupont,Philippe,9 Avenue Jean Jaurès,2
106825,Bertrand,Sarah,113 Avenue De L'Europe,3
106826,Roussel,Laurent,Adresse_Inconnue,4
106827,Lefevre,Manon,81 Boulevard Liberté,2
106828,Gauthier,Stephane,43 Boulevard Des Champs,0
106829,Clement,Manon,34 Boulevard Des Sports,0
106830,Thomas,Pierre,65 Avenue De La Poste,4
106831,Morin,Philippe,5 Rue Gambetta,4
106832,Robert,Christophe,125 Avenue Des Tilleuls,0
106833,Leroy,Fabrice,94 Avenue Du Parc,4
106834,Perrin,Lea,70 Rue Des Roses,0
106835,Joly,Michel,10 Boulevard Des Champs,0
106836,Inconnu,Alain,103 Rue De L'Essonne,0
106837,Dubois,Sarah,37 Rue Pasteur,0
106838,Noel,Sandrine,92 Avenue Des Lilas,0
106839,Nicolas,Martine,112 Avenue Des Écoles,0
106840,Muller,Veronique,146 Avenue Des Tilleuls,0
106841,Girard,Jacqueline,12 Boulevard Des Platanes,2
106842,Morin,Brigitte,63 Boulevard Des Champs,4
106843,Martinez,Patrick,10 Avenue Carnot,0
106844,Lambert,Sarah,138 Boulevard Victor Hugo,0
106845,Clement,Dominique,78 Boulevard Victor Hugo,4
106846,Martinez,Nicole,71 Avenue Des Écoles,0
106847,Faure,Anne,52 Avenue De La Gare,0
106848,Lopez,Marianne,39 Avenue Du Général De Gaulle,0
106849,Henry,Olivier,19 Rue Des Roses,0
106850,Roux,Stephanie,69 Avenue Du Parc,0
106851,Sanchez,Bernard,99 Boulevard Des Champs,2
106852,Robin,Catherine,26 Avenue Foch,0
106853,Muller,Laurent,104 Boulevard De La Paix,0
106854,Martin,Stephanie,37 Avenue De La Poste,0
106855,Bonnet,Delphine,3 Rue De L'Église,2
106856,Martinez,Pascal,22 Boulevard Des Sports,3
106857,Fontaine,Sarah,76 Rue Des Roses,2
106858,Noel,Corinne,23 Avenue Jean Jaurès,0
106859,Guerin,Francoise,98 Avenue De La Poste,0
106860,Morel,Lea,85 Rue Pasteur,3
106861,Dumont,Nicolas,28 Avenue Du Parc,0
106862,Lefevre,Delphine,36 Avenue De La Poste,0
106863,Martin,Nicole,5 Avenue Carnot,4
106864,Joly,Bruno,46 Avenue Foch,0
106865,Mathieu,Sebastien,114 Rue Gambetta,0
106866,Mathieu,Manon,90 Rue Gambetta,4
106867,Legrand,Emilie,20 Avenue Du Général De Gaulle,1
106868,Guerin,Christophe,104 Boulevard Des Sports,0
106869,David,Nicolas,55 Avenue Jean Jaurès,0
106870,Laurent,Virginie,82 Avenue Carnot,1
106871,Roger,Thierry,5 Avenue De La Gare,3
106872,Martin,Pierre,140 Rue Pasteur,0
106873,Richard,Laetitia,66 Rue De La Mairie,2
106874,Dumont,Vincent,2 Boulevard De La Paix,0
106875,Legrand,Aurelie,143 Boulevard Liberté,0
106876,Morel,Marie,120 Rue De La République,0
106877,Thomas,Inconnu,45 Rue Nationale,4
106878,Dupont,Michel,17 Avenue Carnot,0
106879,Nicolas,Laurent,58 Rue De La Mairie,0
106880,Lefebvre,Jacqueline,98 Avenue Des Lilas,1
106881,Fournier,Stephane,136 Rue Du Stade,2
106882,Francois,Sebastien,2 Boulevard Des Platanes,0
106883,Garcia,Lea,148 Boulevard Des Champs,1
106884,Denis,Caroline,65 Rue De La République,0
106885,Sanchez,David,100 Rue Du Stade,4
106886,Laurent,Christine,90 Boulevard Des Champs,4
106887,Sanchez,Nathalie,30 Boulevard De L'Hôpital,1
106888,Garcia,Catherine,94 Avenue Foch,2
106889,Guerin,Celine,122 Avenue Jean Jaurès,0
106890,Lefevre,Nathalie,44 Avenue Du Général De Gaulle,1
106891,Mercier,Daniel,42 Rue Du Commerce,0
106892,Bernard,Virginie,115 Rue Pasteur,4
106893,Andre,Virginie,28 Avenue De La Poste,0
106894,Nguyen,Sophie,127 Rue Des Roses,0
106895,Martin,Sarah,134 Avenue Des Tilleuls,1
106896,Lefevre,Chantal,116 Boulevard Des Platanes,2
106897,Duval,Jean,90 Rue De La République,2
106898,Petit,Patrick,101 Avenue De L'Europe,0
106899,Simon,Nicolas,3 Avenue Des Écoles,1
106900,David,Nicole,81 Avenue Du Général De Gaulle,0
106901,Morin,Thierry,142 Avenue Du Général De Gaulle,4
106902,Legrand,Lisa,93 Avenue Des Écoles,0
106903,Vincent,Pascal,31 Boulevard Des Champs,3
106904,David,Caroline,143 Rue De La République,0
106905,Noel,Emma,98 Avenue Des Écoles,0
106906,Francois,Bruno,73 Boulevard Des Sports,1
106907,Simon,Sophie,46 Rue Des Roses,4
106908,Robert,Emma,38 Avenue François Mitterrand,4
106909,Laurent,Marie,101 Boulevard Des Platanes,0
106910,David,Inconnu,118 Avenue De L'Europe,0
106911,Fournier,Michel,77 Avenue Jean Jaurès,0
106912,Martin,Valerie,116 Rue De La République,0
106913,Boyer,Vincent,55 Boulevard De L'Hôpital,3
106914,Masson,Sophie,147 Rue Nationale,0
106915,Lefebvre,Aurelie,9 Avenue De L'Europe,0
106916,Chevalier,Pascale,61 Avenue Du Parc,0
106917,Muller,Aurelie,12 Avenue Jean Jaurès,2
106918,Gautier,Fabrice,148 Boulevard Victor Hugo,0
106919,Legrand,Corinne,35 Rue De La Gendarmerie,0
106920,Simon,Julie,71 Avenue Des Écoles,3
106921,Sanchez,Brigitte,10 Avenue Foch,0
106922,Roche,Pascale,83 Avenue De L'Europe,0
106923,Durand,Christophe,24 Rue Gambetta,0
106924,Chevalier,Nicolas,127 Rue De L'Église,0
106925,Laurent,Bernard,88 Rue Du Stade,4
106926,Robert,Jean,15 Rue Des Roses,0
106927,Moreau,Bernard,47 Rue De La République,3
106928,Michel,Isabelle,27 Boulevard Victor Hugo,4
106929,Girard,Sylvie,75 Avenue François Mitterrand,0
106930,Rousseau,Sylvie,50 Rue Du Stade,3
106931,Roy,Celine,57 Rue De La République,0
106932,Laurent,Dominique,17 Rue De L'Église,0
106933,Roy,Francoise,58 Avenue Carnot,3
106934,Lambert,Fabrice,53 Rue Gambetta,0
106935,Denis,Sarah,21 Avenue Des Lilas,0
106936,Gautier,Thierry,88 Rue Pasteur,0
106937,Martin,Catherine,122 Avenue De L'Europe,0
106938,Lefebvre,Eric,47 Avenue Jean Jaurès,4
106939,Roussel,Julie,128 Rue De L'Essonne,3
106940,Lambert,Thierry,98 Rue De La Gendarmerie,0
106941,Roy,Jean,121 Avenue François Mitterrand,4
106942,Lopez,Corinne,99 Boulevard Des Champs,1
106943,Moreau,Jean,78 Boulevard De L'Hôpital,2
106944,Laurent,Virginie,123 Boulevard De La Paix,1
106945,Martinez,Francoise,43 Avenue De L'Europe,0
106946,Simon,Corinne,84 Avenue Jean Jaurès,2
106947,Roussel,Alain,91 Boulevard Liberté,0
106948,Roux,Inconnu,114 Boulevard Liberté,0
106949,Boyer,Sandrine,135 Rue Des Roses,0
106950,Faure,Frederic,104 Boulevard Des Champs,0
106951,Legrand,Jean,88 Avenue Carnot,0
106952,Mercier,Philippe,74 Boulevard Des Sports,0
106953,Nguyen,Laetitia,25 Avenue Carnot,0
106954,Laurent,Catherine,127 Boulevard Clemenceau,3
106955,Roussel,Thierry,89 Rue De L'Église,3
106956,Inconnu,Alain,115 Rue De La Mairie,2
106957,Masson,Nicole,52 Rue De La Mairie,2
106958,Legrand,Sylvie,73 Boulevard Liberté,0
106959,Roux,Caroline,60 Rue De La Gendarmerie,0
106960,Bertrand,Monique,3 Rue De L'Essonne,2
106961,David,Laurent,31 Avenue De L'Europe,0
106962,Roussel,Christophe,113 Boulevard Des Platanes,4
106963,Robin,Marianne,106 Avenue Foch,0
106964,Martinez,Inconnu,71 Avenue Jean Jaurès,0
106965,Lefevre,Fabrice,44 Rue Du Commerce,0
106966,Richard,Dominique,20 Avenue De La Poste,2
106967,Mathieu,Bruno,26 Avenue Foch,0
106968,Leroy,Karine,122 Avenue Des Écoles,3
106969,Richard,Julie,56 Rue De La République,0
106970,Masson,David,136 Rue Pasteur,1
106971,Dupont,Marie,48 Rue Du Stade,2
106972,David,Aurelie,145 Avenue Des Tilleuls,4
106973,Fontaine,Emma,127 Avenue Des Lilas,0
106974,Rousseau,Alain,55 Avenue Jean Jaurès,0
106975,Mathieu,Marianne,65 Rue Pasteur,0
106976,Petit,Christophe,150 Boulevard Des Champs,0
106977,Gerard,Virginie,29 Avenue Des Lilas,3
106978,Morin,Anne,85 Rue Des Écoles,2
106979,Gautier,Caroline,146 Avenue Jean Jaurès,4
106980,Clement,Camille,110 Boulevard Des Champs,2
106981,Dumont,Emma,54 Avenue De La Poste,0
106982,Thomas,Sylvie,77 Avenue Du Parc,2
106983,Inconnu,Sophie,79 Boulevard De L'Hôpital,2
106984,Durand,Sarah,54 Avenue Des Lilas,3
106985,Masson,Christophe,135 Rue Gambetta,1
106986,Girard,Chantal,47 Rue Nationale,0
106987,Dubois,Caroline,120 Avenue Du Général De Gaulle,0
106988,Faure,Lisa,12 Rue De L'Église,2
106989,Clement,Bruno,73 Avenue De La Gare,0
106990,Roy,Daniel,Adresse_Inconnue,0
106991,Henry,Sebastien,83 Rue Gambetta,2
106992,Faure,Lisa,23 Avenue Des Tilleuls,2
106993,Lefevre,Nicole,37 Avenue Des Écoles,2
106994,Dupont,Lea,150 Avenue Foch,1
106995,Fontaine,Celine,145 Rue Du Stade,0
106996,Vincent,Nathalie,142 Avenue Des Lilas,0
106997,Gautier,Pascal,38 Rue Nationale,0
106998,Michel,Emma,111 Boulevard Clemenceau,0
106999,Garcia,Francoise,124 Boulevard Des Champs,0
107000,Bonnet,Pascale,100 Rue Du Commerce,0
107001,Masson,Laetitia,145 Avenue Des Écoles,0
107002,Mercier,Emma,110 Avenue Du Parc,3
107003,Mathieu,Manon,18 Rue Des Écoles,0
107004,Andre,Francine,144 Avenue Foch,0
107005,Andre,Pascale,59 Boulevard De L'Hôpital,0
107006,Sanchez,Camille,127 Avenue De La Poste,0
107007,Clement,Dominique,13 Rue Des Roses,4
107008,Joly,Stephane,93 Avenue Des Lilas,2
107009,Thomas,Delphine,50 Boulevard Des Sports,3
107010,Roche,Patrick,16 Avenue De La Poste,0
107011,Roger,Nathalie,117 Rue De La Mairie,0
107012,Robin,Bernard,50 Avenue Jean Jaurès,1
107013,Robert,Aurelie,101 Rue Gambetta,1
107014,Thomas,Pascal,133 Rue Nationale,0
107015,Michel,Laetitia,37 Boulevard De L'Hôpital,0
107016,Martin,Laurent,116 Avenue Du Général De Gaulle,1
107017,David,Patrick,44 Avenue Du Parc,3
107018,Michel,Patrick,120 Avenue De La Poste,2
107019,Dubois,Aurelie,129 Avenue De La Poste,2
107020,Muller,Vincent,58 Boulevard Liberté,0
107021,Nguyen,Alain,49 Avenue François Mitterrand,0
107022,Bonnet,Pascale,90 Rue De L'Essonne,1
107023,Robin,Delphine,96 Rue Du Commerce,1
